"Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES"
"CDXLEFQOEJSRAZ-BEQMOXJMNA-N,71584436,43,A,5.01055,pubchem,746749,9606,ACHE,30,O=C\1/C(/CN(C/C1=C\C2=CC(N(=O)=O)=CC=C2)C(=O)C=C)=C/C3=CC(N(=O)=O)=CC=C3"
"AHIBLNIHLALZKU-UHFFFAOYNA-N,25150452,43,A,7.14026,pubchem,345205,9606,ACHE,30,O=C1N(CCN1CCCCCCN(CC=2C(OC)=CC=CC2)CC)CCCCCCN(CC=3C(OC)=CC=CC3)CC"
"ADTIYFNFCNVIJB-FQRRDKCVNA-N,CHEMBL2323351,43,N,4.09,chembl20,938311,9606,ACHE,30,C1=CC=CC(=C1)CN2CCN(CC2)CC(N/N=C/C3=CC(=C(C=C3)OC)OC)=O"
"AFOKZNPZDXHDHD-UHFFFAOYNA-N,CHEMBL1719948,43,A,5.51,chembl20,932823,9606,ACHE,30,O1C=2C(C(=O)C(=C1C=3C(O)=CC(O)=CC3)CCC(O)(C)C)=C(O)C=C4OC(C=CC24)(C)C"
"ADCBAOTWERXLAP-UHFFFAOYNA-N,53378764,43,A,6.42022,pubchem,635874,9606,ACHE,30,O(CCCC1CCN(CC1)CC2=CC=CC=C2)C3=CC4=C(N(C(=C4)CN(CC#C)C)C)C=C3"
"BIGKNZBLJTVJKF-UHFFFAOYNA-N,44427476,43,A,6.91364,pubchem,296909,9606,ACHE,30,O1C=2C(C=C(C3=CC=C(CN(CC=4C=C(C=CC4)C)C)C=C3)C1=O)=CC(OC)=C(OC)C2"
"BIGUPJIJZYZJMV-VIBAHUMZNA-N,CHEMBL251077,43,A,6.37,chembl20,651480,9606,ACHE,30,C=1C2=C(OCO2)C=C3C1CN4[C@H]5[C@H]3[C@@H]([C@H](C=C5CC4)O)OC(C)=O"
"BIKQENFVXXAJHF-UHFFFAOYNA-N,44123701,43,A,7.03152,pubchem,1115338,9606,ACHE,30,O(C1CCN(CC1)CC2=CC=CC=C2)C3=CC=C(C=C3)C=4C(=O)C=5C(OC4)=CC(OC)=C(OC)C5"
"BMJHCSGGVPNGEK-UHFFFAOYNA-N,CHEMBL87170,43,A,8.34,chembl20,28291,9606,ACHE,30,C=1(SC2=CC(OC)=C(C=C2C1)OC)C(=O)CCC=3C=C[N+](=CC3)CC4=CC=CC=C4"
"BPXXDQJYLUMYSC-UHFFFAOYNA-N,CHEMBL511948,43,N,4.76,chembl20,555909,9606,ACHE,30,C=1C=C2C(=C(OC2=CC1)C3=CC=C(C=C3)OCCCCCCCN(C)CC4=CC=CC=C4)C(=O)C"
"BOKIAAYKVRVKHG-UHFFFAOYNA-N,CHEMBL390247,43,A,7.22,chembl20,446304,9606,ACHE,30,C1(=NCCCCCCN(CC=2SC=CC2)CC)CC(C(CC1=O)=NCCCCCCN(CC=3SC=CC3)CC)=O"
"BNLAZRSQWDVIQK-UHFFFAOYNA-N,CHEMBL225451,43,N,4.4,chembl20,900795,9606,ACHE,30,C=1C=C2C(OC=3C(C2=O)=CC=C(OCCCCCCCN(CC4=CC=CC(=C4)OC)C)C3)=CC1"
"BKIVBOLDWRIFMA-UHFFFAOYNA-N,CHEMBL1770314,43,A,5.51,chembl20,932823,9606,ACHE,30,O1C(CC2=C(C=3C1=CC(=CC3)O)OC4=C5C(=CC(O)=C4C2=O)OC(C=C5)(C)C)C(C)(C)O"
"COEYCPFFRLYNSC-CSKMVECVNA-N,6540271,43,A,7.5544,pubchem,349045,9606,ACHE,30,S(C1=C2CCCCC2=NC=3C1=CC=CC3)CCCCCCCCNC4=C5CCCCC5=NC=6C4=CC=CC6"
"CRJKPYBOKIRWEV-MTTPVDACNA-N,CHEMBL1084775,43,A,8.0,chembl20,633769,9606,ACHE,30,C1CC2=C(C(=C3C(=N2)C=CC=C3)NCCCCCCCNC4=C5C(=NC=C4)C=CC=C5)CC1"
"CNDPWIJZPHZPKX-BSEUZNCENA-N,76311545,43,A,5.72,pubchem,1084071,9606,ACHE,30,O1C2=NC3=C(CCCC3)C(N)=C2[C@H](C(=C1C)C(OCC)=O)C4=CC(N(=O)=O)=CC=C4"
"CNDPWIJZPHZPKX-TWSYTRIPNA-N,CHEMBL2234511,43,A,5.72,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1C(C(=C(O3)C)C(=O)OCC)C4=CC(=CC=C4)N(=O)=O)CCCC2)N"
"CMIBUZBMZCBCAT-NPQUBYNZNA-N,CHEMBL2448609,43,A,7.21,chembl20,28304,9606,ACHE,30,C1=C(C=CC(=C1)C(OC(C(OC(C2=CC=C(C=C2)C)=O)C(=O)O)C(O)=O)=O)C"
"CMKFVCOUPURYTM-CSKMVECVNA-N,24949523,43,A,8.78252,pubchem,341421,9606,ACHE,30,ClC=1C=C2N=C3C(CCCC3)=C(NCCCNCCCCOC4=C5C=6C(NC5=CC=C4)=CC=CC6)C2=CC1"
"CGAAHNXTXSLXAJ-VIZOYTHANA-N,CHEMBL2297277,43,A,5.51,chembl20,932823,9606,ACHE,30,C1(=CC(=C2C(=C1)OC(=CC2=O)C3=CC(=C(C=C3O)O)C/C=C(/CCC=C(C)C)\C)O)O"
"CGAQBZKVXONIKP-VBKZHKBYNA-N,CHEMBL2234839,43,N,4.89,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C(=C(O3)C)C(=O)OCC)C4=CC(=CC=C4)OC)CCCCC2)N"
"CGVNEHLIQQXEPD-UHFFFAOYNA-N,53323596,43,A,8.54061,pubchem,566585,9606,ACHE,30,O=C(CCC1CCN(CC1)CC2=CC(N(=O)=O)=CC=C2)C3=CC4=C5N(C(=O)CC4)C=CC5=C3"
"CZQFKRLBBDIJNO-UHFFFAOYNA-N,44414019,43,A,5.99443,pubchem,268584,9606,ACHE,30,BrC=1C(CN2CCN(CC2)C(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)=CC(OC)=C(OC)C1"
"CZVSHXUUSIQWSO-LZYBPNLTNA-N,CHEMBL2297276,43,A,5.51,chembl20,932823,9606,ACHE,30,C=1(C=C(C2=C(C1)OC(CC2=O)C=3C=C(C(=CC3O)OC)C/C=C(/CCC=C(C)C)\C)O)O"
"DACVVTXURVEDPJ-UHFFFAOYNA-N,CHEMBL314658,43,A,6.12,chembl20,28291,9606,ACHE,30,C=1(SC2=CC(OC)=C(C=C2C1)OC)C(C=C3CC[N+](CC3)(CC4=CC=CC=C4)C)=O"
"DCGOUZFSTUCBET-IXRUWLOTNA-N,CHEMBL1221975,43,A,6.41,chembl20,651480,9606,ACHE,30,C=1C=2OCOC2C=C3C1CN4[C@H]5[C@H]3C(C(C=C5CC4)O)OC(=O)C=6C=CC=CC6"
"CWMMOMIPYCYUPM-ZFQRDYFNNA-N,CHEMBL3290190,43,A,5.56,chembl20,1363503,9606,ACHE,30,C\1(/C(/CN(C/C1=C/C=2C=CC(=CC2)N3CCCC3)C)=C/C=4C=CC(=CC4)N5CCCC5)=O"
"CVQHIOMRMRSNJG-LELJVTLKNA-N,CHEMBL1834072,43,N,4.37,chembl20,771459,9606,ACHE,30,C=1C=CC=C(C(NC2=NC(N3CCC(CC3)C(C)C)=NC=C2)C4=CC=CC=C4)C1"
"CVZBWJAXPTZWBP-AQTVXSGUNA-N,CHEMBL337675,43,A,7.59,chembl20,659615,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC4=C(C=CC(=C4)C)C)=O)=CC3)N(C)CC2)C"
"CYNVKODZVQUAQS-UHFFFAOYNA-N,44414008,43,A,5.49435,pubchem,268584,9606,ACHE,30,FC1=CC=C(C(N2CCN(CC2)CCC3=C(N=C4N(C3=O)C=CC=C4)C)C5=CC=C(F)C=C5)C=C1"
"CVKPDRQYXZZPEZ-XRJCTRHONA-N,CHEMBL2238007,43,N,4.64,chembl20,900249,9606,ACHE,30,C=1C(=NC2=C(C1C(F)(F)F)C(=C3C(=N2)C4=C(CC3)C=CC=C4)N)C5=CC=CC=C5"
"AOWXEKJUCRUODJ-IWGRKNQJNA-N,CHEMBL3289929,43,N,4.26,chembl20,1363503,9606,ACHE,30,C(=C/C(/C=C/C=1C=CC(=CC1)C(OCC)OCC)=O)\C=2C=CC(=CC2)C(OCC)OCC"
"ALABVFKYOIAJBJ-LGJPFACANA-N,42637909,43,A,7.4437,pubchem,349873,9606,ACHE,30,O(C(=O)C1[C@@H](C2=C(N)C=3CCCCC3N=C2N=C1C)C4=CC=C(OC)C=C4)CC"
"ALABVFKYOIAJBJ-ONJFNFHNNA-N,42637910,43,A,6.42251,pubchem,349873,9606,ACHE,30,O(C(=O)C1[C@H](C2=C(N)C=3CCCCC3N=C2N=C1C)C4=CC=C(OC)C=C4)CC"
"AMOBKAMJSKCUFH-KWQGSUNZNA-N,CHEMBL561846,43,N,4.64,chembl20,573639,9606,ACHE,30,C1C[C@]([C@H]2[C@@](C1)([C@H]3[C@@]4([C@H](C2)O)C[C@@H](CC3)C(C4)=C)C)(C)CO"
"AJMNQFJBFWKBJZ-SGAOOHFSNA-P,24833568,43,A,9.1549,pubchem,589521,9606,ACHE,30,ClC=1C(C[N+](CCNC(=O)C(=O)NCC[N+](CC=2C(Cl)=CC=CC2)(C)C)(C)C)=CC=CC1"
"ANDKTBBSVHIHPD-IWGRKNQJNA-N,CHEMBL2332539,43,A,5.06,chembl20,958767,9606,ACHE,30,C/1(\C(/C(/CN(C1)C(=O)C=C)=C/C2=C(C=CC=C2)OC)=O)=C/C3=CC=CC=C3OC"
"ANXZSPWSOXRDKO-BLTQNUODNA-P,71462806,43,A,5.10791,pubchem,710210,9606,ACHE,30,O(CN1/C(=C\C(C=C1)C=[N+]=O)/C=N/O)C[N+]=2C=CC(=CC2)C(=O)N"
"FTIASDZNAWKWHK-UHFFFAOYNA-N,CHEMBL1083662,43,A,7.27,chembl20,633769,9606,ACHE,30,C=1C=C(C=CC1)CN2CCC(CC2)CCC(C=3C=CC4=C(C3)CCCN4C5=CC=CC=C5)=O"
"GAALVBXZLIDHQH-UHFFFAOYNA-N,53324894,43,A,8.34008,pubchem,566585,9606,ACHE,30,FC1=CC=C(CN2CCC(CC2)CCC(=O)C3=CC4=C5N(C(=O)CC4)C=CC5=C3)C=C1"
"FYXWOKCKADGGGY-DXXBQBBPNA-N,CHEMBL609668,43,A,5.77,chembl20,29849,9606,ACHE,30,[C@]12(C(N(C)C3=C1C=C(OC(NC=4C=CC(=CC4)OC)=O)C=C3)N(C)CC2)C"
"FYXWOKCKADGGGY-UMLZQFHWNA-N,CHEMBL74950,43,A,6.64,chembl20,28632,9606,ACHE,30,C=1(NC(=O)OC2=CC=C3C(=C2)[C@@]4(CCN([C@@H]4N3C)C)C)C=CC(=CC1)OC"
"FZCCLKVTVDSYDK-OPGLQLLDNA-N,CHEMBL2323354,43,N,4.2,chembl20,938311,9606,ACHE,30,C1=CC=CC(=C1)CC2CCN(CC2)CC(N/N=C/C3=CC(=C(C=C3)OC)OC)=O"
"FROIXBUSPMPRNY-PJQSKVNONA-N,CHEMBL3133435,43,N,4.86,chembl20,1299162,9606,ACHE,30,C1(=C(C=CC=C1)CN2CCN(CC2)CC(NC3C4=C(C=5C3=C(SC5Br)Br)NN=C4)=O)F"
"DNSUFPJFKSCBRT-LELJVTLKNA-N,10765787,43,A,9.52288,pubchem,669786,9606,ACHE,30,O(CCCN(CC1=CC(OC(=O)NC)=CC=C1)C)C=2C=C3OC=4C(C(=O)C3=CC2)=CC=CC4"
"GHUVTLJVFAKGSS-CKFYMFOVNA-N,44578026,43,A,6.17393,pubchem,366352,9606,ACHE,30,O=C1C2C(C=3C(N=C2CC(C1)(C)C)=NC4=C(C3N)CCCC4)C5=CC=C(C=C5)C"
"GGNRKWVBPHCWIF-UHFFFAOYNA-N,53231442,43,A,6.84164,pubchem,595289,9606,ACHE,30,O(CCCCCN(CC)CC)C1=CC=C(C(=O)C=2C=CC(CN(CC3=CC=CC=C3)C)=CC2)C=C1"
"GKGGPNXFKDZMQC-UHFFFAOYNA-N,53231443,43,A,6.84466,pubchem,595289,9606,ACHE,30,O(CCCCCN1CCCCC1)C=2C=CC(=CC2)C(=O)C3=CC=C(CN(CC4=CC=CC=C4)C)C=C3"
"GJFHZVPRFLHEBR-VIZOYTHANA-N,CHEMBL1096939,43,A,5.51,chembl20,932823,9606,ACHE,30,C1(=CC(=C2C(=C1)OC(C3=CC(=C(C=C3O)O)C/C=C(/CCC=C(C)C)\C)CC2=O)O)O"
"GIDORMMWJGKQJZ-LWUGIIRCNA-N,CHEMBL2234533,43,A,6.49,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C4C(=N3)CC(CC4=O)(C)C)C5=CC=CC=C5)CCCC2)N"
"GIDORMMWJGKQJZ-ZFJUVRDGNA-N,CHEMBL512096,43,A,6.15,chembl20,514381,9606,ACHE,30,C1C(CC2=NC=3C(C(C2C1=O)C4=CC=CC=C4)=C(C5=C(CCCC5)N3)N)(C)C"
"GLCBTTCWFDKFDR-UHFFFAOYNA-N,76314491,43,A,5.97469,pubchem,1071357,9606,ACHE,30,O(C(=O)C1=CC=2C=3N(CCCC3C(=NC2C=C1)C4=CC=CN=C4)CC5=CC=CC=C5)CC"
"GLEYGYRXUBEHAQ-VEORKLDJNA-N,CHEMBL1912060,43,A,8.58,chembl20,775052,9606,ACHE,30,C=1C(Cl)=CC2=NC3=C(C(NCCCNC(CCCCC=4SC=CC4)=O)=C2C1)CCCC3"
"GDQXJMLXEYSICD-UHFFFAOYNA-N,CHEMBL1770313,43,A,5.51,chembl20,932823,9606,ACHE,30,C1(C)(OC2=CC(=C3C(C=4C(C=C(C)C)OC=5C=C(C=CC5C4OC3=C2C=C1)O)=O)O)C"
"GEAXATVMCVBZLW-ZHSJWYAXNA-N,CHEMBL556186,43,A,6.74,chembl20,28292,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC4=C(C)C=CC=C4)=O)=CC3)[N@@+](O)(C)CC2)C"
"FSAYOXINKIQNEK-RCCKNPSSNA-N,CHEMBL340929,43,N,4.52,chembl20,29414,9606,ACHE,30,N1(C(OC(C)(C)C)=O)C=C(/C=C\2/C(CCN(C2)CC=3C=CC=CC3)=O)C4=C1C=CC=C4"
"FWJLNPNOFSXKMI-UJDUVTRPNA-N,44305795,43,A,6.42022,pubchem,31173,9606,ACHE,30,O(C1=CC=2[C@]3([C@H](N(CC3)C)N(C2C=C1)C)C)C(=O)NCCCCCCCN4CCOCC4"
"FUUAKMKHJMTYEE-UHFFFAOYNA-N,CHEMBL87849,43,A,8.59,chembl20,28291,9606,ACHE,30,C=1(SC2=CC(OC)=C(C=C2C1)OC)C(=O)CCC3=CC=[N+](C=C3)CC=4C=CC(=CC4)F"
"FQFUKTCPJFQACE-UHFFFAOYNA-N,90656316,43,A,5.41454,pubchem,1140468,9606,ACHE,30,O(CCCCCCN(CCCC)CCCC)C1=CC=C(CC2NCCC=3C2=CC(OC)=C(OC)C3)C=C1"
"DJHKGGQDSKLOIG-UHFFFAOYNA-N,52952919,43,A,7.60206,pubchem,595289,9606,ACHE,30,O(CCCN(CC)CC)C1=CC=C(C(=O)C=2C=CC(CN(CC3=CC=CC=C3)C)=CC2)C=C1"
"DISUNGYVPYEJON-IGCYTIQJNA-O,CHEMBL1085022,43,A,5.8,chembl20,633769,9606,ACHE,30,[N+]1(=C2N(C(NC(N(C)C)=O)=CC=C2)C=C1C=3C=CC(OC(N(C)C)=O)=CC3)C"
"DJGMYIDYBQPJKX-LBOYIXSDNA-N,CHEMBL1766145,43,N,4.54,chembl20,742791,9606,ACHE,30,C1=C(NCC2=CC=CC=C2)N=C(N=C1)N3CCN(CC3)CC4=CC=C(C=C4)C(F)(F)F"
"FAEIGAUSWCZPCA-WBQODPKHNA-N,CHEMBL609409,43,A,5.75,chembl20,29849,9606,ACHE,30,[C@]12(C(N(C)C3=C1C=C(OC(NC4=CC=C(C=C4)Cl)=O)C=C3)N(C)CC2)C"
"DXPIHMLIHBJICH-UHFFFAOYNA-N,25150454,43,A,7.27165,pubchem,345205,9606,ACHE,30,O=C1N(CCCCCCN(CC=2C(OC)=CC=CC2)CC)C(=O)C3=C4C1=CC=CC4=CC=C3"
"FAQJAADRJNDSJQ-BUVRLJJBNA-N,46228812,43,A,6.74473,pubchem,462782,9606,ACHE,30,O=C1/C(/CCC=2C1=CC(OC)=C(OC)C2)=C/C3=CC=C(CN(CC4=CC=CC=C4)C)C=C3"
"FFKCNARCPCGPQH-CKFYMFOVNA-N,CHEMBL252580,43,A,5.19,chembl20,902584,9606,ACHE,30,N1=C2C(C(=C(C(=N2)C)C(=O)OCC)C=3C=C(C(=CC3)OC)OC)=C(N)C4=C1CCCCC4"
"FINWRTHNMLWWST-UHFFFAOYNA-N,CHEMBL3262665,43,A,5.66,chembl20,1348251,9606,ACHE,30,C1(=C(C=C2C(=C1)C(NCC2)CC3=CC=C(C=C3)OCCCCCCN4C(CCCC4)C)OC)OC"
"FISLRWJREXCZGZ-BGPOSVGRNA-N,CHEMBL2332546,43,N,4.8,chembl20,958767,9606,ACHE,30,C/1(\C(/C(/CN(C1)C(=O)C=C)=C/C2=C(C=C(C=C2)Cl)Cl)=O)=C/C3=CC=C(C=C3Cl)Cl"
"FEUIMOLNAYWYJX-AQTBWJFINA-N,CHEMBL87550,43,A,5.57,chembl20,28291,9606,ACHE,30,C=1(SC2=CC(OC)=C(C=C2C1)OC)/C=C\3/CC[N+](CC4=CC=CC=C4)(C)CC3"
"FJPIMKXINVWPJB-VJSLDGLSNA-N,CHEMBL2147460,43,A,8.29,chembl20,849809,9606,ACHE,30,C(CCCCCCNC1=C2C=CC=CC2=NC=3CCCCC13)NCC=4C(=CC=CC4)N(C)C"
"FKCISMCBXWCKOK-GXTUHESCNA-N,CHEMBL2234521,43,N,4.29,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C4C(O3)=CC(CC4=O)(C)C)C5=CC=C(C=C5)C)CCCC2)N"
"FKMCQSNJAAMADJ-PFOYJBPKNA-N,CHEMBL538853,43,A,6.7,chembl20,28292,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC=4C=CC=CC4)=O)=CC3)[N@@+](O)(C)CC2)C"
"FLEWNSKCTYCXMT-UHFFFAOYNA-N,CHEMBL1084254,43,A,5.83,chembl20,633769,9606,ACHE,30,C=1C=C(C=CC1)CN2CCC(CC2)CCC(C=3C=CC4=C(C3)N(CCC4)C5=CC=CC=C5)=O"
"FLHWTQLNLCKRSJ-NKFQJFTINA-N,44580577,43,A,5.38405,pubchem,349045,9606,ACHE,30,O=C(NCC(=O)NC1=C2CCCCC2=NC=3C1=CC=CC3)[C@H]4NCC=5C(C4)=CC=CC5"
"FLPPJFMEXWGXBF-WFIZVGPBNA-N,CHEMBL2234514,43,A,5.73,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C(=C(O3)C)C(=O)OCC)C=4C=CC=NC4Br)CCCC2)N"
"BUYOBKKDIVWMGY-ONJFNFHNNA-N,CHEMBL2234531,43,A,6.8,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@@H](C(C(=N3)C)C(=O)OCC)C4=C(C=CC=C4)OC)CCCC2)N"
"HSSFUESYZZQIIN-UMLZQFHWNA-N,CHEMBL130956,43,A,6.85,chembl20,28630,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC4=CC=C(C=C4)C)=O)=CC3)N(C)CC2)C"
"HSWTUAONRDQBHN-OCNHYNARNA-N,76318772,43,A,7.10002,pubchem,1084071,9606,ACHE,30,O(C(=O)C1[C@@H](C2=C(N)C=3CCCCC3N=C2N=C1C)C4=CC=CC=C4)CC"
"HXQCOCVRUGEICR-LBOYIXSDNA-N,10647656,43,A,9.25181,pubchem,1083619,9606,ACHE,30,O(CCCN(CC1=CC(OC(=O)NC)=CC=C1)CC)C=2C=C3OC=4C(C(=O)C3=CC2)=CC=CC4"
"HVWVPJQXLNDOEK-PKRZOPRNNA-N,CHEMBL537908,43,A,7.48,chembl20,28164,9606,ACHE,30,N1=C(NC=2C1=CC(C(=O)CCC3CCN(CC4=CC=CC=C4)CC3)=CC2)C5=CC=CC=C5"
"HFXBBZYSRYHHRW-PAQWAWGKNA-N,CHEMBL1243140,43,A,6.08,chembl20,659615,9606,ACHE,30,C1=C(C(NC(OC2=CC3=C(C=C2)N[C@@H]4[C@]3(CCN4)C)=O)=CC=C1)C"
"ALPCPHJLBPNALD-LBOYIXSDNA-N,CHEMBL128863,43,A,7.89,chembl20,633769,9606,ACHE,30,N(CC=1C=C(OC(NCC)=O)C=CC1)(C)CCCOC2=CC=C3C(C4=CC=CC=C4OC3=C2)=O"
"ARKFTBZTMGGQCK-GIYVSIDVNA-N,CHEMBL250688,43,N,3.95,chembl20,459365,9606,ACHE,30,[C@@]12([C@H]3C(CCN3C)=C[C@@H]([C@H]1O)O)OC(=O)C4=C(C(=C(C=C42)OC)OC)OC"
"CELUBGDHQLHVFE-BSEUZNCENA-N,CHEMBL2234835,43,N,4.62,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C(=C(O3)C)C(=O)OCC)C4=CC(=CC=C4)OC)CCC2)N"
"YIEHIIKZXHJHAT-UBXIPSODNA-N,CHEMBL235014,43,A,7.71,chembl20,452431,9606,ACHE,30,N=1C=2C(=CC=CC2)C(=C3C1CCCC3)NCCOCCOCCNC=4C=5C(N=C6C4CCCC6)=CC=CC5"
"HIOSHKZZXRGRSS-LBOYIXSDNA-N,57405953,43,A,5.29243,pubchem,1140640,9606,ACHE,30,ClC=1C=C(CN(CC=2C=CC(C(=O)NCCC=3C=4C(NC3)=CC=CC4)=CC2)C)C=CC1"
"HGNLDJVZZAVQMR-UHFFFAOYNA-N,44320549,43,A,7.30103,pubchem,241080,9606,ACHE,30,O=C(CCC1CC[N+](CC1)(CC2=CC=CC=C2)C)C3=CC4=C(C=C3)C=C(OC)C=C4"
"HDYCKPRGZXERFE-KNDNVDBLNA-N,CHEMBL1082736,43,A,10.92,chembl20,698706,9606,ACHE,30,C12N3CCC4C3(C(C1)O[C@]45C2C(=C(O5)C=6OC(=C(C6OC)C)O)C)/C=C/CC"
"HGXKJHDBDSFRQC-ZFJUVRDGNA-N,CHEMBL2234520,43,N,4.03,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1C(C4C(O3)=CC(CC4=O)(C)C)C5=CC=C(C=C5)N(=O)=O)CCCC2)N"
"HHKBPQFBRVIWQS-IGJLSXABNA-P,CHEMBL1644329,43,N,4.61,chembl20,700944,9606,ACHE,30,C(CC[N+]1=CC=C(C=C1)/C=N/O)[N+]=2C=CC(=C(C2)C(N)=O)C(N)=O"
"IFYBUPQCUTZITP-XIPNIRHDNA-N,66573586,43,A,5.29499,pubchem,714526,9606,ACHE,30,ClC=1C=C(C2C3=C(N)C=4CCCCC4N=C3OC5=C2C=CC=6C5=CC=CC6)C=CC1Cl"
"IIFRKALDATVOJE-GGAORHGYNA-N,CHEMBL1243298,43,A,6.83,chembl20,659615,9606,ACHE,30,C1=CC=C2CN(CCC2=C1)C(=O)OC3=CC=C4C(=C3)[C@]5([C@@H](N4C)N(CC5)C)C"
"IIOHKXDENDKFQI-CKFYMFOVNA-N,44578027,43,A,6.4318,pubchem,366352,9606,ACHE,30,O=C1C2C(C=3C(N=C2CC(C1)(C)C)=NC4=C(C3N)CCCC4)C5=CC=C(OC)C=C5"
"IHHDULBFZKMDGI-NKFQJFTINA-N,CHEMBL522073,43,A,5.2,chembl20,497074,9606,ACHE,30,C=1C=CC=CC1C[C@@H](C(NCC(=O)NC=2C=3C(N=C4C2CCCC4)=CC=CC3)=O)NC"
"ILWJGIVYOJVMLT-IYSORZQYNA-O,CHEMBL1085028,43,A,6.7,chembl20,633769,9606,ACHE,30,[N+]1(=C2N(C(NC(=O)C=3C=CC=CC3)=CC=C2)C=C1C=4C=CC(OC(N(C)C)=O)=CC4)C"
"INDXJGDAAIPEQX-LBOYIXSDNA-N,57406128,43,A,5.42022,pubchem,1140640,9606,ACHE,30,O=C(NCCC=1C=2C(NC1)=CC=CC2)C=3C=CC(CN(CC4=CC(OC)=CC=C4)C)=CC3"
"INGQQCBCWQDABA-UHFFFAOYNA-N,CHEMBL1940738,43,A,9.63,chembl20,798011,9606,ACHE,30,C1(=C(C(OC2=C1C=C(C(=C2)OC)OC)=O)OCCCCOC=3C=C(C=C(C3)O)N(C)C)C"
"GZUITABIAKMVPG-UHFFFAOYNA-N,CHEMBL81,43,A,6.4,chembl20,774691,9606,ACHE,30,C1(=C(SC=2C1=CC=C(O)C2)C=3C=CC(=CC3)O)C(C=4C=CC(=CC4)OCCN5CCCCC5)=O"
"GVJXSDRIRBRKBI-GCZFSBRDNA-N,14193572,43,A,6.72125,pubchem,31503,9606,ACHE,30,O(C1=CC=2[C@]3([C@H](N(CC3)CC4=CC=CC=C4)N(C2C=C1)C)C)C(=O)NC"
"GUFZMXQAUJGGTP-LBOYIXSDNA-N,CHEMBL540833,43,A,7.91,chembl20,28149,9606,ACHE,30,C1(C=2C(OC=3C1=CC=CC3)=CC(=CC2)OCCCN4CC=5C(CC4)=CC=C(OC(=O)NC)C5)=O"
"GVTZWCGCQTUNKK-LBOYIXSDNA-N,57405788,43,A,5.60206,pubchem,1140640,9606,ACHE,30,FC1=CC=2NC=C(CCNC(=O)C=3C=CC(CN(CC4=CC=CC=C4)C)=CC3)C2C=C1"
"GYPZKPCPQHCARI-GQHUIPTENA-N,CHEMBL335167,43,A,6.16,chembl20,659615,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC=4C(=CC=CC4CC)CC)=O)=CC3)N(C)CC2)C"
"JIMPGPISVDHAIE-PTLVVNQVNA-N,CHEMBL569978,43,A,6.46,chembl20,597529,9606,ACHE,30,C1=C[C@H](O)C[C@@H]2OC3=C(OC)C=CC=4CN(CC[C@@]12C34)CCCN5CCCCC5"
"JIRJOCYULBCNSY-ODNFVYSJNA-N,CHEMBL2234844,43,A,5.71,chembl20,902584,9606,ACHE,30,C=1(C2=C(N=C3C1[C@H](C(=C(O3)C)C(=O)OCC)C4=CC=C(C=C4)Cl)CCCC2)N"
"JEXADSKXZBGTNK-SREBMQDQNA-N,CHEMBL138107,43,A,8.92,chembl20,633769,9606,ACHE,30,N1(C(=O)C=2C(=CC(=CC2)NC(C3=CC=CC=C3)=O)C1=O)CCC4CCN(CC4)CC5=CC=CC=C5"
"JGAGHIIOCADQOV-DXXBQBBPNA-N,CHEMBL300143,43,A,8.0,chembl20,305786,9606,ACHE,30,[C@]12(C(N(C)C3=C1C=C(OC(NC4=C(C)C=CC=C4)=O)C=C3)N(C)CC2)C"
"JGAGHIIOCADQOV-UMLZQFHWNA-N,CHEMBL130458,43,A,8.0,chembl20,342264,9606,ACHE,30,[C@]12([C@@H](N(C)C=3C1=CC(OC(NC4=C(C)C=CC=C4)=O)=CC3)N(C)CC2)C"
"JGAGHIIOCADQOV-XBRHOFHHNA-N,CHEMBL381782,43,A,5.26,chembl20,342264,9606,ACHE,30,C1(OC(NC=2C(=CC=CC2)C)=O)=CC=C3N([C@H]4[C@@](C)(C3=C1)CCN4C)C"
"JDOLORVWCDRHKG-PKRZOPRNNA-N,53231343,43,A,6.14267,pubchem,595289,9606,ACHE,30,O1CCN(CC1)CC(=O)NC2=CC=C(C(=O)C=3C=CC(CN(CC4=CC=CC=C4)C)=CC3)C=C2"
